lat_cell,lon_cell,continent,n_rec,S_obs,S_rare10,Acoustic_Complexity_Index__mean,Acoustic_Diversity_Index__main_value,Acoustic_Evenness_Index__main_value,Bio_acoustic_Index__main_value,Normalized_Difference_Sound_Index__main_value,Spectral_Entropy__main_value,Temporal_Entropy__main_value,NB_peaks__main_value,Acoustic_Diversity_Index_NR__main_value,Bio_acoustic_Index_NR__main_value,Spectral_Entropy_NR__main_value
50.8,2.8,europe,2,2,,223.82793837258114,1.2933368253623199,0.6453114140187877,123.92530949115701,0.9997882549617411,0.7441312195697156,0.912675058066314,1.0,1.5042747121762325,135.0747193195983,0.6948928698411028
52.6,1.4,europe,4,12,,169.90022588621136,1.897968096792213,0.31671597733485474,9.184842083698522,0.9141762267026092,0.8561463385599708,0.9550175141345619,3.0,1.9083903956961863,10.71612409607149,0.8240606167263613
46.1,8.8,europe,11,10,9.636,170.44393979793952,1.9241376780195234,0.2740511573740147,12.10969123320947,0.8204931117531541,0.7336390953721874,0.975802544295468,2.090909090909091,1.9485456040985947,12.193409886874349,0.7378720077050365
51.5,22.8,europe,89,59,14.203,166.3423609192785,1.8560402920493189,0.29381425915307824,19.17108149990766,0.6248047246021098,0.8655790084177686,0.9365075183906503,6.123595505617978,1.864561761436616,23.121090328961365,0.8195734766307536
59.4,17.8,europe,14,19,15.777,163.18297915881496,1.587036177938325,0.41141969618472746,7.0698244044206175,0.0700857349232462,0.7742619132147629,0.9678420073138317,2.5714285714285716,1.6413381971460004,8.13431249957589,0.7673298133068202
38.6,-9.1,europe,11,5,4.727,155.46471127897505,2.020764275075044,0.11367953411483622,6.253159992316381,0.0806257171119955,0.8751611845583515,0.9777355633066243,1.9090909090909092,1.9415524541244586,8.450271429316832,0.8465785626976406
41.6,2.3,europe,3,11,,166.89231954343458,1.8631541289742453,0.3096257519128561,13.434360502470389,0.9899733500052799,0.8071863816784286,0.9382151276962803,2.0,1.9018659182703395,14.453113537477998,0.7628875671845868
37.1,-7.9,europe,23,23,13.214,154.41090845252106,2.048691282860789,0.09819977592976217,4.838144166500206,0.6259580059759393,0.9301524063999659,0.9723255481365048,3.9565217391304346,1.979216299540072,6.785567447587517,0.8945576545442097
55.8,37.6,europe,3,4,,159.02224890208927,2.041465222177143,0.1257261141159718,147.52870875195114,0.4312400755173898,0.8586034676888712,0.97401389233345,6.666666666666667,2.018323738803137,154.91417128428085,0.8286467757165422
40.9,-4.6,europe,3,3,,167.17149500293317,1.7519474196462326,0.4308804030737398,7.43121439569385,0.8198468853434134,0.8297284393257406,0.895534604248391,7.0,1.7692108185018462,7.728758302672104,0.7891318254886798
58.4,24.9,europe,1,1,,158.33026683730895,2.031535986857529,0.168763878608438,6.8286347579237185,0.9694237897066734,0.9621865928933107,0.9487383848015193,5.0,2.029435585783601,7.192620314573318,0.927786591375578
53.1,6.6,europe,13,17,13.497,160.64814613531965,2.0233312550058686,0.13261259286086746,6.142910768304764,0.7083137331251839,0.9172919880823878,0.969668565864311,5.0,1.9731080304688586,7.743753146931203,0.8747429434750982
47.9,-3.7,europe,12,14,12.136,158.54042772465462,1.9963949080746273,0.14863630983633705,5.520734518579584,0.6420396849275719,0.9109346854220769,0.975413580157083,4.083333333333333,1.9671589800432632,7.270088642765354,0.8796490861611125
48.2,17.0,europe,66,45,19.647,153.75761129695854,1.9902294691561397,0.1846311261795841,6.5073246343755375,0.5689586437189214,0.8883623955929143,0.9772528896606946,3.0757575757575757,1.9719980369363865,7.247766981758329,0.8488994672917836
48.0,-2.2,europe,99,40,19.218,167.91680535567124,1.741603120922888,0.3757691391546906,13.092741328654657,0.7707256310514257,0.7760381335296026,0.9399706703917671,3.8484848484848486,1.752374559972504,13.907932833651513,0.7462887402394087
45.8,8.9,europe,22,11,8.052,158.1446423724953,1.7887225726535085,0.3790596187974369,10.549591362842214,0.8132424260650324,0.8109434949421459,0.9649477233153608,3.772727272727273,1.8305955973411114,11.131135707831865,0.7781317441097987
40.9,-1.4,europe,2,3,,158.5687479855565,2.05546038876779,0.10617641008989509,6.569154245894297,0.7472871937787968,0.9517826752716738,0.949697411206001,4.0,1.9497863113404286,7.817832883384667,0.9006803601509429
41.2,-7.8,europe,1,2,,178.22809627536756,1.9538533595381486,0.28089030803906834,6.922010593392589,0.9764406130081619,0.9254741335228482,0.925805676529226,3.0,1.924830974512258,7.311732592381241,0.9084471388955819
45.6,3.9,europe,19,23,18.53,181.1592913044227,1.8612116385654753,0.31870990080418293,11.586400905520648,0.8921338737504185,0.7898563355789743,0.9257880423807116,4.052631578947368,1.889230320664281,12.678256841200614,0.7590774144160174
62.1,11.9,europe,3,2,,155.55229641992747,2.0444760039774894,0.14781776899977972,7.011349755729843,0.6074962429010481,0.8918126467198467,0.973390230042221,4.666666666666667,1.9560550572608042,9.063655237092219,0.8614866771671634
52.3,9.4,europe,4,9,,158.36829463552573,1.6598981066977,0.4427718374060858,11.010087610705277,0.6619778353776236,0.8223113488539662,0.9357975092795181,2.5,1.6831241829452526,12.951312081605504,0.743620400556021
59.9,17.2,europe,5,5,,163.14266902644485,2.003184988362613,0.17991748281680314,5.075851665027618,0.7596512187443512,0.9419872562834881,0.9605349486148158,4.4,2.0352232071220255,5.740846433450207,0.9125545450466044
60.1,17.6,europe,20,31,22.054,167.96050020308343,1.7615113427859181,0.3703155656871963,15.59522030398277,0.7050487722690097,0.7631979217295777,0.9546916650075691,3.15,1.7778339593647297,17.047167306749422,0.7328064305597289
47.0,16.3,europe,4,5,,164.61525262296811,1.9365942946114707,0.20713722854102484,7.328957094828096,0.7431592963110012,0.8395488799985233,0.9734305605648191,2.5,1.8950590387572386,8.681415957469074,0.7999228041987494
51.6,-0.2,europe,30,22,11.066,166.63814086702249,1.8833911323041796,0.2929655980824483,7.834777204551366,0.7354160794525711,0.8604816668894262,0.9600356513768804,3.033333333333333,1.8906782602271648,9.019255837033919,0.8318431321958535
51.1,4.3,europe,54,46,12.451,160.73722692293927,1.9971742895586786,0.15927297939684554,5.383365968475948,0.4108654779298393,0.8683493421254751,0.9699372792218561,3.425925925925926,1.954358844676889,6.675702039852145,0.8273000810718837
42.6,-7.2,europe,23,14,7.678,160.94584869061902,1.709805874372065,0.4040250725326574,12.68969638329554,0.9423410491214185,0.8397211697976203,0.928234482326136,3.0,1.6995409865047617,15.74148570415059,0.7654316570982749
47.7,-1.5,europe,6,6,,167.1387258903654,1.767746630206852,0.31819037145140927,8.73984517888847,0.6313359730641244,0.8338679576619435,0.9524839522356929,2.6666666666666665,1.7400127304294914,10.112162509911672,0.7948979198866858
50.2,17.0,europe,85,36,11.071,158.79600480023848,1.9228118455754009,0.19727459447312967,7.558824305257551,0.719601896115828,0.9102364896295343,0.9478402412118849,3.6823529411764704,1.8988526956861573,9.680090579664713,0.85652303371748
48.8,0.8,europe,1,1,,154.77199102803218,2.0020101622907793,0.20388964834783652,7.2773868522474965,0.5725038301982874,0.7344126068207355,0.985720349660025,2.0,1.8102763312890437,8.219229574739979,0.6888194615025692
50.0,3.0,europe,2,2,,159.64886854603867,2.0764980205180494,0.036380406988497205,5.3327702191976005,0.43266811310439457,0.8565152654629287,0.9847439185331806,1.0,1.9442819120142905,6.3182286727897585,0.8568239677607693
47.6,-2.2,europe,40,32,20.719,180.98403560171937,1.784008332648246,0.36778962933874665,12.768966468753982,0.9888869313012048,0.7726814547888374,0.9213927434871649,4.1,1.8081269090684438,13.53137661525436,0.7497737618523034
48.4,7.4,europe,78,48,9.91,154.1121840251579,1.995265360337824,0.14279357632531609,6.018255086076866,0.46688614357829195,0.8502303799184853,0.9713483991360398,3.8461538461538463,1.9450688468541106,7.679329732090653,0.8156643553354069
42.6,12.9,europe,3,4,,166.38982100833772,1.895520601333148,0.33077064141544565,8.622311381346648,0.99223755396961,0.8105314152046074,0.941365272101596,4.0,1.8916409226841389,10.052009970464887,0.7661026717270575
42.7,0.7,europe,12,8,7.136,160.338422323563,1.9843789875890414,0.13230785147308732,5.6149008124155735,0.5856134548940617,0.89185866840305,0.9731627986947545,4.416666666666667,1.971210304666541,7.211870845701871,0.8726497318344686
59.8,17.8,europe,14,16,11.933,161.65603891132787,1.6545061676110924,0.41081119735364435,13.013323744757313,0.661551110492362,0.8418231344335613,0.9348624434970974,3.9285714285714284,1.6411608144260323,15.041539408469955,0.7781615057295274
40.7,-4.2,europe,5,6,,156.5656810500518,2.062106824869411,0.08437461646482207,5.591236335868333,0.7953717305885735,0.9381003245238585,0.9643227804259805,3.4,1.966980481991543,7.446948643640772,0.9029340880274843
49.7,6.3,europe,2,2,,150.8783474510567,1.5784526518080388,0.3805905719612671,11.048288238619532,-0.21334735223413115,0.7700030133991755,0.9855755050755055,3.0,1.543849026100369,14.86173014341591,0.7665747253209636
48.9,1.1,europe,10,9,9.0,158.82292527944122,1.6520884388025419,0.44867815457406834,18.344078235537694,-0.07565617617964845,0.7407259565232348,0.975473055962875,3.1,1.614261799674558,23.436682930425924,0.7192833848429037
57.1,-3.9,europe,8,7,,166.97736313097698,1.955720158587178,0.20342582651436375,8.287622110901783,0.43953082982890807,0.8656433243233035,0.9647011834153483,3.125,1.9030509528562576,9.56920086657183,0.8438859004178895
54.1,-2.4,europe,26,17,8.775,171.49607859906595,1.9029318913672575,0.19182634622046327,8.932410018784072,0.734267987576051,0.910401562551744,0.9508156764375377,7.346153846153846,1.8888039406120174,11.49797020754925,0.8706165275621731
47.8,2.1,europe,2,2,,166.12554561364027,1.6960602828040057,0.44995612936030815,12.56015847603809,0.9969378177412813,0.7284531799579357,0.9373186618745724,2.0,1.816106030303498,13.359768431268144,0.6605553540644177
60.2,19.9,europe,7,3,,184.99208216628534,1.809781935589907,0.3604182404239556,15.88396400620113,0.5385505425323319,0.6882220252813045,0.8908625537652907,2.857142857142857,1.8201455455433817,16.419198290630487,0.6646420098443618
48.8,23.0,europe,3,3,,160.66656162506024,2.0569444325580184,0.10015860554771654,7.861483420258899,0.660873722550864,0.8553045882737399,0.9804602290690512,2.3333333333333335,1.9558940858467933,9.265163069480659,0.8506007843459265
44.0,1.7,europe,70,27,15.697,163.03470649236684,1.7322505848107295,0.39280553907648386,7.028680401918793,0.7975029144432011,0.8538116920699083,0.9195051246219202,5.042857142857143,1.6995677197259693,8.503724989731019,0.803822219868665
51.7,-1.3,europe,2,7,,175.8198614033388,2.0279838220365156,0.17397351330322264,9.00378304668002,0.7407074326937452,0.8160716084162118,0.9733374172282057,4.5,1.9287188317711461,10.064049549321767,0.8165047088991679
55.5,14.3,europe,89,59,16.492,177.85595019145674,1.7366248790582994,0.39096156113481706,10.141520818966434,0.6404319349856902,0.7684311558120023,0.9301075477866789,2.8876404494382024,1.764102862793551,10.948527989854828,0.7427815473850505
37.1,-8.0,europe,1,2,,165.14263596496525,2.030664781392259,0.1740353138188484,5.921664556786359,0.9869093516803688,0.8497736875514814,0.9576453064829907,2.0,2.0276649961964126,6.495213549927371,0.796214082867038
58.7,16.5,europe,30,12,7.371,158.67673473549542,1.9873342657477557,0.18107899534269148,9.288789535108231,0.4723592411651608,0.8799422098629346,0.9747782807292888,2.1666666666666665,1.9646003978683801,11.444418750806113,0.8723192292587308
38.5,-2.5,europe,11,4,4.0,153.11259920280992,1.9855907903235568,0.1561908216659863,1.1813088811352372,0.8988674421626182,0.8811463267452588,0.9863199713984365,2.0,1.9450240727385049,1.498690894256221,0.8277445062499104
43.1,-3.8,europe,3,4,,171.77373868284818,1.345401058945258,0.5564910487221583,17.637628799365537,0.9996043970743901,0.7280206317602355,0.9327007269975477,2.3333333333333335,1.3750972945929012,19.60364673738792,0.7042022755074155
51.4,-3.2,europe,19,21,16.139,173.25872672391563,1.8935573843781264,0.29105291129404803,9.07712605131313,0.7091423264799115,0.7971410340746216,0.944335358423214,3.789473684210526,1.8736382823228457,9.671097855716717,0.7786413791487732
48.8,9.1,europe,10,25,25.0,177.26044442885186,1.8451352914833368,0.3311682181915656,13.408922958294175,0.8897783312587964,0.775495692326887,0.9336241599422574,3.3,1.8189420777938317,14.380170016308693,0.764857126702175
46.1,0.7,europe,7,11,,166.63075727281117,1.7782048881920864,0.403138916885319,10.152132377758166,0.9952446067171854,0.7997714181304776,0.915759050451476,3.0,1.8152132555164484,10.722740930860667,0.7496536808560866
54.1,-0.7,europe,3,7,,153.39079371640702,2.018728569633916,0.18868259739704896,4.6356786407404655,0.17140056932634318,0.8537804796440365,0.9819629373829958,1.6666666666666667,2.0121275917701587,5.315773446693837,0.8105214244574541
59.5,26.1,europe,40,23,9.941,161.05711934065738,1.9537951877289355,0.1992009647741427,7.053379011923923,0.29904207798298,0.8861864953248224,0.9555657063316708,3.85,1.9035289330568925,9.227438585117604,0.8437667485771663
43.2,-5.8,europe,21,20,10.847,171.58583007629642,1.93284902467023,0.21524217433779289,9.815983823267034,0.8252586680704294,0.803633983348319,0.9624051741355928,4.666666666666667,1.9066626065635537,11.00191072489363,0.7837478703706028
46.7,6.0,europe,7,9,,162.8765413614441,1.5384437184974433,0.4979307363983957,11.588524642765782,0.8351953667126605,0.796372673134676,0.93124392526377,3.5714285714285716,1.582502030178452,13.431087115294476,0.7231115769092226
56.1,14.8,europe,48,50,16.997,172.87688853901764,1.8471874990817423,0.30551882322649043,12.576660405067935,0.6113847727849847,0.7837166869271317,0.957380961853321,3.3541666666666665,1.8558824069508901,13.343738248648023,0.7696796031439104
55.4,14.2,europe,28,36,21.95,170.5947727552534,1.681142031979179,0.42194614803316555,10.915381506057148,0.6108046267426552,0.722230275489877,0.9377609768149494,2.392857142857143,1.7368489430511496,11.800673729424648,0.6892418687836497
43.0,-0.1,europe,41,34,20.409,170.6275697296444,1.9027932812693789,0.27039094167119143,10.512235262482957,0.8736523139424224,0.8063530695390511,0.9364329462357008,4.7560975609756095,1.8890840017868056,11.154366383759621,0.7849553773091893
57.5,-4.5,europe,1,1,,153.10625304475536,2.075840059032566,0.04353420417943066,4.687021931290305,0.7930580312800931,0.9448696704480228,0.9835108692517176,4.0,2.0715888199524084,6.448457711864004,0.9028097360452545
63.5,19.6,europe,5,7,,179.4977778440396,2.0628358862933793,0.08883262231413366,10.05354390533093,0.5689633926132824,0.8694028382918075,0.9478357598349225,4.2,2.0024506290357666,11.111151715660895,0.8581964074315346
49.5,5.7,europe,11,9,8.545,166.1186107136667,1.9191069513299974,0.2697542482861019,13.724355537279878,0.8840887895790922,0.7724945353111742,0.9302056984437644,3.909090909090909,1.9230769276094704,13.947650909726349,0.7505110481659126
52.3,6.4,europe,48,25,8.28,162.78859919424661,1.9697830311335942,0.11067546137163131,7.37667697929691,-0.10148454321375677,0.8376845903486495,0.9813522427652532,2.0208333333333335,1.99495047236753,8.717724137193924,0.8189497079586379
39.1,16.9,europe,2,4,,169.48057689335565,2.0614911041179766,0.0983925864577081,7.270146548988588,0.8984722224818468,0.8779299485069502,0.960288174395562,5.5,2.0166907962842844,9.174451022794656,0.844392681828043
49.7,5.0,europe,3,1,,163.38743677396684,1.6458241324034966,0.48771576027731117,10.078396936309742,0.9036409876440593,0.8266752681205644,0.9490822097995623,2.0,1.6719628206497819,12.071371156121815,0.76388728293235
47.9,11.0,europe,35,29,19.184,161.87119528682408,1.8882673494584932,0.29064731833686475,9.65597898905627,0.872622061637637,0.8970347700964637,0.9547564822416532,3.8,1.8822530986635364,10.56983050777381,0.8416343198889501
41.1,-4.4,europe,2,2,,178.317721675708,1.8297031592140074,0.35342928046163224,14.571454762264118,0.9353504189119042,0.7718198763988374,0.9338276758477484,3.0,1.8422465208763001,14.931000019741798,0.735919227185037
57.1,12.2,europe,26,16,7.935,157.02327487553288,1.849029337463994,0.3022873983509735,10.366493425353214,-0.06767958966006475,0.7361676603472515,0.9760840914752298,2.5,1.8448915334368423,11.313635909342262,0.7138501898252542
49.0,-0.4,europe,48,29,12.174,165.6753398916321,1.8802762689385883,0.2735607423348245,9.349354267968645,0.6210877564468255,0.7990518344435643,0.9519092941968221,4.208333333333333,1.8729781420366989,10.56305879340069,0.7700698210555207
51.7,-0.1,europe,180,36,8.958,163.33785920157837,1.9005075892589,0.2639650986016088,8.056732090176736,0.8856475180684154,0.8592023439090988,0.9539429536471367,3.45,1.8905805777972786,9.161426848029041,0.8101181106500351
59.2,17.8,europe,27,27,16.966,156.41449388000092,1.8347013633616671,0.31858154595278776,11.272012557561661,0.4643879147860281,0.8776896575353297,0.9684839073560213,2.6296296296296298,1.8324452488172653,12.421905906494692,0.8392584281465695
41.7,2.4,europe,17,11,8.221,165.93425106282695,1.7839913719086522,0.2986870713170272,8.547816230234664,0.9086180087909266,0.8472033925758764,0.9368235696027477,3.588235294117647,1.8117804469810301,10.597706784054983,0.8075068918840286
48.4,3.2,europe,2,2,,169.86351888527952,1.8467737076248787,0.3555275568108186,13.095069841065612,0.9744679187312628,0.8183099935630422,0.931972404769089,3.5,1.8793779216145,13.274754984472192,0.775526287579871
43.1,-1.7,europe,4,3,,152.04419649629273,2.0372099604243625,0.13740564892531776,6.942377126974676,0.9200898722402592,0.8812980361564751,0.9499137108026501,3.25,1.9853242411405507,7.4445128965837775,0.8246136029330104
59.2,17.9,europe,38,27,12.709,156.4493320418491,1.7397903912353407,0.3656216582706233,11.422968753644762,0.7242771026660096,0.890770290644933,0.9634111665894306,2.9473684210526314,1.7428747838703469,12.902995018262088,0.8456847923592413
60.3,5.3,europe,26,23,10.077,161.46437289330996,1.9258989933325725,0.21678357514993143,5.95997671495582,0.7335225660636735,0.8809850417899623,0.9667903561707943,4.576923076923077,1.916595720618454,7.258193148357757,0.8594585286875537
41.8,1.7,europe,37,25,12.586,165.91767796216098,1.8590430404963245,0.30946709399379574,7.908127151226958,0.8393818952374104,0.8511711957078051,0.9268054286991817,3.4864864864864864,1.8605149982121483,9.29052133840839,0.7967646730369767
40.4,16.1,europe,2,4,,158.3146950088656,1.9055381962310085,0.2763078449094364,10.128577741422795,0.946953100154712,0.8267561379548372,0.9430824783083298,3.5,1.9504079871745175,12.40620172897837,0.8021239298694718
43.1,-2.6,europe,273,78,9.112,153.48594684733695,1.9726438875074648,0.15436147836142725,8.352551300698103,0.2704565141775717,0.9075793821683468,0.9741552315922459,3.912087912087912,1.92946124470462,11.059112429371464,0.8779784048263574
50.8,4.4,europe,25,28,15.901,161.47811615192285,1.7525962577725047,0.386263514583902,12.088162884909943,0.6387447637523723,0.7918747164150055,0.9278957250510902,3.0,1.8142402676025435,13.471805339259129,0.7540822614463254
51.0,3.0,europe,3,2,,161.5647552097791,1.9154533971812773,0.26392104331658534,8.970089852972487,-0.20635078877324306,0.7186373769414082,0.9583599720690158,2.0,1.8971448801093345,9.872986825247763,0.674365791067341
52.1,5.2,europe,9,9,,160.38426575977127,1.9486644936976323,0.2294797598005676,10.010486029535446,0.8354053360376306,0.8458006348415412,0.9614748533669248,3.6666666666666665,1.9002473698303746,11.599949089697995,0.7939009228631702
43.1,-0.8,europe,1,1,,157.70036268914953,2.076710177119356,0.03683163501537989,3.8309022419174603,0.32809552646564677,0.9428938248268561,0.9831608915605413,2.0,2.0636229026723774,4.602413596633596,0.9279668048420163
51.1,3.4,europe,43,19,8.998,169.21352766549637,2.0025895957268443,0.18886602423038018,9.447863955531039,0.7041117014384155,0.7931671212955306,0.9563991684559692,5.27906976744186,1.9861135034088286,10.597106190448242,0.7637497503230536
48.5,-0.4,europe,5,5,,177.97267027880227,1.8768535352931974,0.2779544531423973,16.461845414205662,0.9914088461748717,0.8031870304050793,0.9149884096212879,4.8,1.8571445604779242,17.920721085865313,0.757498846956539
42.0,27.7,europe,1,1,,161.63445232103663,2.054662220009815,0.11651509006910699,4.771018386838059,0.8847623394620381,0.9495155713949331,0.9687905141443139,5.0,2.0118581719285733,5.222523425230165,0.9083516352110661
54.2,-0.5,europe,15,13,9.143,164.18873805239556,1.9226169627443415,0.1889448689282266,5.774029837345248,0.2022120671535796,0.8195201095976282,0.9749011190989327,1.6,1.8692628715482515,7.055417259336892,0.8117521416051741
45.9,25.7,europe,3,4,,163.1929804923698,2.030465596227459,0.1291946814542745,5.890556489800211,0.8406451707539381,0.9544946194256578,0.9603655929149953,4.333333333333333,1.996379198452286,7.2136247518152805,0.9401602984822355
46.4,6.6,europe,6,8,,164.7486019731165,1.9577033694956185,0.21628952552520944,9.870163075997835,0.7007933986220788,0.8629067127353504,0.9589076831100593,5.833333333333333,1.9779534948120772,11.736069084485537,0.8251360910499775
42.9,-0.6,europe,2,2,,156.14464194990472,1.7680142758602129,0.39605435061076666,8.988366406544962,0.9834229836413861,0.8564622884878239,0.9227991243500295,2.0,1.7847109980646794,10.663944574142578,0.7980240951959681
48.2,16.4,europe,3,3,,168.5737171897721,2.005708916507015,0.18316084316806625,6.258322922806738,0.13541907419051977,0.8231885948788168,0.9691480628119488,3.0,1.9007249325507833,6.277648498836765,0.8162889317763083
54.0,22.1,europe,9,8,,163.7205885928729,1.8638654277768412,0.3212586967138113,10.448818780745501,0.842135803056435,0.8342424538648602,0.9372540361089463,2.6666666666666665,1.849592597286944,11.511992091495893,0.7731990571532698
50.8,5.6,europe,12,12,10.0,161.7298063028752,1.9857278619106733,0.162439165497723,7.837969708365222,0.13841358357281605,0.8385501921667756,0.9760859006638762,3.3333333333333335,1.9263315602231081,8.772088042221315,0.8325136886055419
51.6,0.4,europe,61,34,14.66,162.61502596551182,1.81004651199808,0.34352149707040935,6.508086676775866,0.782805391474338,0.7541429248162242,0.943214758589393,3.7704918032786887,1.8442798810411174,7.111820299232144,0.7122556871452359
48.4,17.2,europe,51,17,5.974,153.3148167789576,1.9630830524899987,0.1620912301172275,9.053024552990868,0.4591278986847798,0.9630339408989156,0.9778162246102863,6.882352941176471,1.9454697023007972,12.606611214693453,0.939991101984467
55.5,14.1,europe,6,9,,182.1549065630527,1.7282230574406607,0.4100400636770427,10.264499344908444,0.996195400886733,0.7778520678165419,0.9071609644571225,2.6666666666666665,1.7523795607195094,11.029158710686445,0.7515963545525546
45.6,25.5,europe,5,9,,162.7069379860689,2.019418943663659,0.1466059176457307,6.581465266788089,0.7375572334223306,0.8161451842535911,0.9788981003467461,1.8,1.9300347692563846,7.422363947060606,0.8087647464684806
59.3,17.1,europe,49,39,13.749,170.51110589878093,1.9027107920293351,0.2662903802221312,9.898646051000748,0.8673808007139091,0.8563152558602881,0.9590669568598338,4.775510204081633,1.886151666022563,10.95120865299022,0.8260752340606313
51.0,-3.0,europe,2,2,,155.3881011034655,2.0532456430064103,0.10095914599127365,6.506756870701507,0.3688265265369835,0.8513752086597675,0.9848999800195187,4.0,2.0156665754799468,7.7002102190132256,0.8344486660833244
48.2,17.1,europe,32,17,9.91,152.65897617395305,1.9151844884193323,0.21232632806898885,12.205123686781537,0.6613642051298575,0.920934055909735,0.9788453048885177,3.5,1.8738059395289863,16.019435138299883,0.8869915555804807
52.5,6.3,europe,8,9,,163.6180029567107,1.8849245720907297,0.2916955668969218,11.706434037847425,0.80149479853422,0.8550367139109527,0.9480971012934473,3.375,1.8533600088286752,14.088086774382498,0.8074758607160994
36.8,-3.8,europe,13,15,11.538,156.46856629909328,1.8538860939394792,0.26481089403486985,9.19033941232431,0.7651760955397322,0.9344708774501357,0.9553636452911416,3.3076923076923075,1.7595196042994503,12.239497966340737,0.8788844989005432
45.7,-0.7,europe,14,18,14.087,168.31106896296424,1.9210645780494986,0.2607936222898615,9.12251017221646,0.7592333951836606,0.8044416733122945,0.9624469058252616,3.357142857142857,1.8966157616090213,9.885292832430283,0.7833923098101047
59.9,17.6,europe,22,20,9.87,162.9636074830727,1.9355432446458005,0.21884639363913347,12.588125193489446,0.261595416004768,0.8623830344546639,0.9643135475192853,5.090909090909091,1.902089946727112,15.968405054602083,0.8337831382053736
42.9,12.4,europe,9,13,,158.43879210576537,2.068926708138218,0.06050085539988329,4.968170647539595,0.5540940464463532,0.89931142858758,0.9708242585515392,4.111111111111111,2.0220323824043516,7.406414290487837,0.8719111029862322
56.8,24.1,europe,4,3,,161.52134360907095,2.0753795381127143,0.04729776381192502,4.8749591896838265,0.8461950357737061,0.8868256993775835,0.9766712464176014,5.25,2.0541316008284585,5.977151017945776,0.8730405242208504
48.4,16.8,europe,2,4,,153.024311790103,2.076166938621956,0.03433613594015861,5.739783806988273,0.3350109217818059,0.9425651248340605,0.987378248841813,0.5,2.070577803303693,6.760800268361642,0.9272966376351588
45.8,25.7,europe,16,16,12.258,161.81422301929157,1.9293587360318758,0.24135007431017114,11.10639341288313,0.9169850354003162,0.865552453372407,0.9523546406662159,3.6875,1.931496298753218,13.064021173227573,0.8180190014309847
37.4,-6.9,europe,4,6,,201.33472502438124,1.413235316366728,0.5882873556715205,14.697507531643392,0.999338203734436,0.6438991726704926,0.905528421828911,2.25,1.5116619272383658,14.894049606318372,0.607663210330659
51.7,-2.6,europe,10,22,22.0,170.11312836274004,1.9396600952978242,0.26895731232452674,11.293797098258562,0.8172418740062983,0.778300303106891,0.9364773249605947,4.1,1.939326668544655,12.110587235097423,0.7457421095213511
48.3,-4.2,europe,1,1,,165.8105560182136,1.7447812854859774,0.42212412254448495,15.547599368515392,0.9988793021983919,0.800997854838416,0.9401923062273281,1.0,1.7450806876130873,18.159379361946275,0.7312178380119343
40.2,-0.7,europe,8,4,,176.04851967629574,1.5375262439745407,0.4923757696225638,9.472314167473348,0.5109948375267724,0.8586571718073787,0.8622495284946389,3.375,1.5967252934833713,11.843285267222946,0.7841419219540354
47.8,1.9,europe,48,30,11.56,160.70999381838615,1.9421775608104879,0.20403585920725473,8.01522956273215,0.7466363315293206,0.9031455111190941,0.9543693383031805,3.7083333333333335,1.9185513458053602,10.005882710575346,0.8620407499887937
62.5,12.3,europe,1,6,,204.57416748878288,1.98023355009834,0.2465347639596045,9.000026562083118,0.9896141149496833,0.8139795593607657,0.9440115551887,2.0,1.9175549248307882,9.005171381185189,0.7727788076893478
46.0,3.6,europe,6,8,,182.69997821913805,1.8408148416935264,0.3402781650368749,12.97577396206547,0.9276493373248004,0.7753822641982713,0.9350397388907813,4.833333333333333,1.8338179806672448,13.235180314988375,0.7496467284178169
51.3,1.1,europe,8,11,,166.2517863553446,1.8520648779372673,0.3290852524203254,11.60945851608015,0.9217286336045817,0.7702384135491642,0.9310227901259186,4.5,1.8717928113534221,13.091033427873288,0.74374168154338
42.8,11.6,europe,2,8,,153.00293521332713,2.051994145467678,0.11869227982305164,5.716055539734233,0.9274923407706405,0.9168080904020706,0.9757497213212443,2.0,2.019253204229036,6.87419348633637,0.8770384479141475
41.8,-6.0,europe,27,36,22.914,169.113566919654,1.8224034479707885,0.3392385284241067,11.759357049117341,0.8544497971338197,0.8394565962779735,0.938388415492775,3.814814814814815,1.8311121099881373,12.931869017860599,0.7994076709747856
48.1,22.7,europe,104,49,20.457,162.78526864172278,1.7310399162015033,0.3967650199261108,12.91417818272102,0.691358430302813,0.7583321946909053,0.9414263699648002,3.201923076923077,1.7717801501180435,13.834873470146833,0.7217270133735101
42.7,2.1,europe,163,37,14.336,162.95152493805065,1.6086889375635585,0.412316265269064,9.733750934706606,0.5451385014746525,0.7933653298922487,0.9257984893556327,2.9877300613496933,1.6261958585943752,10.916751834584728,0.7349586786352298
45.4,4.6,europe,1,1,,227.02709624284614,1.8688789740514444,0.35762157107231896,8.931680139301024,-0.8798453223623819,0.6179296453257518,0.9074196791159465,2.0,1.8791742142268828,8.902611667509445,0.6091011563581687
59.5,17.2,europe,68,49,14.891,162.28997449206722,1.6811111584536742,0.43605956017327463,12.643029759874786,0.7509762487039734,0.7678659736423312,0.934131192998815,2.9558823529411766,1.725514214108194,13.730185695533022,0.7301085294395664
54.0,-8.6,europe,16,14,10.456,159.51575128850243,1.670526710197253,0.3662623141834052,9.350548015023039,0.35752057641656687,0.8222237492764635,0.9499984172014206,4.75,1.7225501401417818,10.645841329284504,0.773419880168329
