lat_cell,lon_cell,continent,n_rec,S_obs,S_rare10,Acoustic_Complexity_Index__mean,Acoustic_Diversity_Index__main_value,Acoustic_Evenness_Index__main_value,Bio_acoustic_Index__main_value,Normalized_Difference_Sound_Index__main_value,Spectral_Entropy__main_value,Temporal_Entropy__main_value,NB_peaks__main_value,Acoustic_Diversity_Index_NR__main_value,Bio_acoustic_Index_NR__main_value,Spectral_Entropy_NR__main_value,lat_band,biodiversity_label_regional
11.7,13.3,africa,9,10,,161.69208704408723,1.939135575230512,0.27047487990843916,7.590015700499957,0.6377181601759736,0.8668274934788013,0.9469072048101101,3.7777777777777777,1.9247564389178287,8.866009023623404,0.8249931448395932,10,insufficient_data
-25.6,31.9,africa,1,3,,159.87919968656163,2.075928674543552,0.035931405862191124,6.719503171960261,0.5914175644681874,0.9146832589119951,0.9868828691350574,20.0,2.0453109000641794,9.00008791402315,0.918094896078184,-30,insufficient_data
-3.2,40.1,africa,55,25,9.34,165.21634961850472,1.9180145389020553,0.21770242859384978,8.584172966640033,0.6725809150628842,0.8194924730646964,0.9563107190883269,4.2727272727272725,1.8738124068382838,9.527013216875305,0.7976642840640832,-10,moderate
12.8,17.5,africa,9,9,,161.7380339867224,1.9327789903385617,0.2548229446748165,10.649765049967275,0.7279467955121297,0.8609673495635274,0.9561394390579535,3.4444444444444446,1.9377736489357043,13.012798789362792,0.7918517388666242,10,insufficient_data
12.6,-1.3,africa,6,11,,162.2782308122759,1.7691351026716091,0.3778122648212845,12.270770938574875,0.7629442248082285,0.8099184840723964,0.9370837939337463,4.666666666666667,1.84493813533775,13.010113386502452,0.776222514992575,10,insufficient_data
12.2,18.8,africa,2,3,,167.0877912657185,2.0600765270179764,0.10365833143667091,6.40403247022866,0.9484070727083491,0.9480007184698096,0.9545461855287125,9.0,2.0372057112685864,7.473078563839966,0.904766617873972,10,insufficient_data
-4.5,35.4,africa,23,15,8.223,168.28320880186487,1.7664114249050717,0.3674923859351752,13.007343038998576,0.7524914069723415,0.7411471501904813,0.9343791050966914,4.6521739130434785,1.7698710701316387,13.101633806804992,0.721014789820684,-10,bad
0.1,37.4,africa,4,3,,184.302137518644,1.8306529573681363,0.3356565439552758,14.273428634167939,0.9943322912709079,0.7551958090746915,0.9176093195616204,2.75,1.8614963486955507,14.742414600771031,0.740708451690718,0,insufficient_data
13.1,17.2,africa,21,21,12.909,162.16837571658158,1.932727447082745,0.23988143552689023,10.139888999106882,0.7909987230748353,0.888930525080176,0.9490222115105942,3.142857142857143,1.9102859582623668,12.765039181904623,0.8285307602243392,10,good
-2.7,36.7,africa,8,5,,162.9079455283671,1.630912036684692,0.44354825185642677,14.460450600966968,0.6317910435763076,0.7051110243221947,0.9290272380965382,3.875,1.6966998155937931,15.026604728831956,0.6822980534358823,-10,insufficient_data
